file_id,split,transcript,corpus,match_ratio,template
clip_04746,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_06875,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_10856,test,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_10169,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_02819,test,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_09426,train,and that is exactly what happened,CREMA-D,0.9355,that is exactly what happened
clip_02336,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_09130,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_02138,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_04245,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_08445,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_03217,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_01063,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_01114,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_02038,test,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_01265,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_08193,train,i wonder what this is about,CREMA-D,1.0,i wonder what this is about
clip_02683,test,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_08385,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_03612,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_08664,test,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_01016,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_04113,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_04088,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_05667,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_06203,test,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_02042,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_03453,test,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_02962,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_07051,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_07613,test,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_08438,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_04017,test,theyll stop in a couple of minutes,CREMA-D,0.9394,well stop in a couple of minutes
clip_07919,train,kids are talking about the door,RAVDESS,0.9153,kids are talking by the door
clip_01332,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_09814,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_06117,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_10379,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_08451,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_05838,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_02347,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_09127,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_06000,test,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_08177,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_06025,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_02737,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_04769,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_04543,test,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_03685,train,well stop in a couple of minutes,CREMA-D,1.0,well stop in a couple of minutes
clip_01487,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_10645,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_05498,test,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_00326,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_09258,test,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_10895,train,maybe a lot of them will be cold,CREMA-D,0.6774,maybe tomorrow it will be cold
clip_05513,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_07233,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_00681,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_10708,test,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_10060,test,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_07792,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_02775,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_07259,test,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_04369,test,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_07906,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_07523,test,dont forget a jacket,CREMA-D,1.0,dont forget a jacket
clip_00860,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_01088,test,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_01201,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_02930,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_07378,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_04678,test,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_01116,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_02341,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_01713,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_06934,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_03712,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_04309,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_03986,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_01629,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_02015,test,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_02226,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_03107,test,i think id have a doctors appointment,CREMA-D,0.9863,i think i have a doctors appointment
clip_10316,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_09975,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_07823,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_06799,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_00453,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_01894,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_07231,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_03372,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_10537,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_08683,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_10828,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_05506,train,the airplane is almost full,CREMA-D,1.0,the airplane is almost full
clip_09045,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_06832,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_02513,train,its 11 oclock,CREMA-D,1.0,its 11 oclock
clip_04419,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_10596,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_00040,test,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_08457,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_00456,train,chins are talking by the door,RAVDESS,0.9123,kids are talking by the door
clip_07375,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_02727,test,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_00310,test,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_07504,test,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_02576,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_02767,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_09561,test,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_07159,test,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_03538,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_01979,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_05111,test,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_09826,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_01389,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_09986,test,odds it sitting by the door,RAVDESS,0.8364,dogs are sitting by the door
clip_00277,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_08740,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_01107,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_01592,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_09041,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_05562,train,im all my way to the meeting,CREMA-D,0.9091,im on my way to the meeting
clip_10447,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_06643,train,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_06530,train,kid im talking by the door,RAVDESS,0.8889,kids are talking by the door
clip_00438,train,the dogs are sitting by the door,RAVDESS,0.9333,dogs are sitting by the door
clip_10780,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_05118,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_07472,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_01329,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_07122,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_02285,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_07996,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_03127,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_08284,train,kids are tugging by the door,RAVDESS,0.8929,kids are talking by the door
clip_02312,train,dogs are setting by the door,RAVDESS,0.9643,dogs are sitting by the door
clip_08249,test,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_09846,test,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_03239,train,i would like a new alarm clock,CREMA-D,1.0,i would like a new alarm clock
clip_00116,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_10146,test,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_00319,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_05637,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_09496,train,doc or sitting by the door,RAVDESS,0.8889,dogs are sitting by the door
clip_06794,test,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_04583,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_04232,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_00825,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_07333,test,i think i have a doctors appointment,CREMA-D,1.0,i think i have a doctors appointment
clip_06827,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_04874,train,that is exactly what happened,CREMA-D,1.0,that is exactly what happened
clip_02518,train,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
clip_01074,test,baby tomorrow it will be cold,CREMA-D,0.8814,maybe tomorrow it will be cold
clip_05155,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_08510,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_10824,train,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_03026,test,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_00241,train,kids are talking by the door,RAVDESS,1.0,kids are talking by the door
clip_06391,test,maybe tomorrow it will be cold,CREMA-D,1.0,maybe tomorrow it will be cold
clip_10278,test,dogs are sitting by the door,RAVDESS,1.0,dogs are sitting by the door
