file_id,pseudo_speaker,cluster_size,corpus_guess
clip_09788,spk_060,214,CREMA-D
clip_09790,spk_025,1495,TESS
clip_09791,spk_033,32,RAVDESS
clip_09792,spk_094,457,CREMA-D
clip_09793,spk_043,256,CREMA-D
clip_09794,spk_015,388,CREMA-D
clip_09795,spk_018,1197,TESS
clip_09796,spk_026,1537,TESS
clip_09797,spk_037,14,RAVDESS
clip_09798,spk_018,1197,TESS
clip_09799,spk_025,1495,TESS
clip_09801,spk_055,125,CREMA-D
clip_09803,spk_012,106,CREMA-D
clip_09805,spk_020,71,CREMA-D
clip_09806,spk_008,17,RAVDESS
clip_09808,spk_043,256,CREMA-D
clip_09809,spk_026,1537,TESS
clip_09810,spk_025,1495,TESS
clip_09811,spk_021,264,CREMA-D
clip_09812,spk_010,176,CREMA-D
clip_09813,spk_026,1537,TESS
clip_09814,spk_011,96,CREMA-D
clip_09815,spk_018,1197,TESS
clip_09816,spk_062,4,RAVDESS
clip_09817,spk_026,1537,TESS
clip_09818,spk_043,256,CREMA-D
clip_09819,spk_055,125,CREMA-D
clip_09820,spk_026,1537,TESS
clip_09821,spk_025,1495,TESS
clip_09822,spk_018,1197,TESS
clip_09823,spk_025,1495,TESS
clip_09824,spk_026,1537,TESS
clip_09825,spk_018,1197,TESS
clip_09826,spk_095,2,RAVDESS
clip_09827,spk_012,106,CREMA-D
clip_09828,spk_025,1495,TESS
clip_09829,spk_001,218,CREMA-D
clip_09830,spk_079,12,RAVDESS
clip_09831,spk_025,1495,TESS
clip_09832,spk_088,186,CREMA-D
clip_09833,spk_020,71,CREMA-D
clip_09834,spk_020,71,CREMA-D
clip_09835,spk_094,457,CREMA-D
clip_09837,spk_029,272,CREMA-D
clip_09838,spk_025,1495,TESS
clip_09839,spk_018,1197,TESS
clip_09840,spk_094,457,CREMA-D
clip_09841,spk_026,1537,TESS
clip_09842,spk_043,256,CREMA-D
clip_09844,spk_004,29,RAVDESS
clip_09845,spk_001,218,CREMA-D
clip_09847,spk_043,256,CREMA-D
clip_09848,spk_028,472,CREMA-D
clip_09849,spk_013,2,RAVDESS
clip_09851,spk_026,1537,TESS
clip_09852,spk_025,1495,TESS
clip_09853,spk_088,186,CREMA-D
clip_09854,spk_015,388,CREMA-D
clip_09856,spk_026,1537,TESS
clip_09857,spk_026,1537,TESS
clip_09859,spk_026,1537,TESS
clip_09860,spk_094,457,CREMA-D
clip_09861,spk_018,1197,TESS
clip_09862,spk_005,33,RAVDESS
clip_09863,spk_094,457,CREMA-D
clip_09864,spk_002,173,CREMA-D
clip_09865,spk_025,1495,TESS
clip_09867,spk_001,218,CREMA-D
clip_09868,spk_028,472,CREMA-D
clip_09869,spk_018,1197,TESS
clip_09870,spk_085,49,RAVDESS
clip_09871,spk_074,10,RAVDESS
clip_09872,spk_018,1197,TESS
clip_09873,spk_026,1537,TESS
clip_09874,spk_027,96,CREMA-D
clip_09875,spk_025,1495,TESS
clip_09876,spk_024,27,RAVDESS
clip_09877,spk_094,457,CREMA-D
clip_09878,spk_022,48,RAVDESS
clip_09879,spk_018,1197,TESS
clip_09880,spk_026,1537,TESS
clip_09881,spk_025,1495,TESS
clip_09882,spk_018,1197,TESS
clip_09884,spk_025,1495,TESS
clip_09885,spk_026,1537,TESS
clip_09886,spk_024,27,RAVDESS
clip_09887,spk_026,1537,TESS
clip_09888,spk_015,388,CREMA-D
clip_09889,spk_018,1197,TESS
clip_09891,spk_025,1495,TESS
clip_09892,spk_018,1197,TESS
clip_09894,spk_085,49,RAVDESS
clip_09895,spk_028,472,CREMA-D
clip_09896,spk_028,472,CREMA-D
clip_09897,spk_032,13,RAVDESS
clip_09899,spk_018,1197,TESS
clip_09901,spk_045,60,RAVDESS
clip_09902,spk_025,1495,TESS
clip_09903,spk_029,272,CREMA-D
clip_09904,spk_080,38,RAVDESS
clip_09905,spk_025,1495,TESS
clip_09908,spk_026,1537,TESS
clip_09909,spk_007,79,CREMA-D
clip_09911,spk_018,1197,TESS
clip_09912,spk_010,176,CREMA-D
clip_09913,spk_021,264,CREMA-D
clip_09914,spk_029,272,CREMA-D
clip_09915,spk_085,49,RAVDESS
clip_09916,spk_012,106,CREMA-D
clip_09918,spk_021,264,CREMA-D
clip_09919,spk_025,1495,TESS
clip_09920,spk_094,457,CREMA-D
clip_09921,spk_002,173,CREMA-D
clip_09922,spk_015,388,CREMA-D
clip_09923,spk_025,1495,TESS
clip_09924,spk_018,1197,TESS
clip_09925,spk_026,1537,TESS
clip_09926,spk_026,1537,TESS
clip_09927,spk_026,1537,TESS
clip_09928,spk_018,1197,TESS
clip_09929,spk_004,29,RAVDESS
clip_09930,spk_001,218,CREMA-D
clip_09931,spk_015,388,CREMA-D
clip_09932,spk_088,186,CREMA-D
clip_09934,spk_026,1537,TESS
clip_09935,spk_028,472,CREMA-D
clip_09936,spk_026,1537,TESS
clip_09937,spk_025,1495,TESS
clip_09939,spk_015,388,CREMA-D
clip_09940,spk_026,1537,TESS
clip_09942,spk_018,1197,TESS
clip_09943,spk_026,1537,TESS
clip_09944,spk_018,1197,TESS
clip_09945,spk_025,1495,TESS
clip_09946,spk_028,472,CREMA-D
clip_09948,spk_015,388,CREMA-D
clip_09950,spk_094,457,CREMA-D
clip_09951,spk_018,1197,TESS
clip_09952,spk_018,1197,TESS
clip_09953,spk_055,125,CREMA-D
clip_09954,spk_029,272,CREMA-D
clip_09955,spk_026,1537,TESS
clip_09956,spk_028,472,CREMA-D
clip_09957,spk_026,1537,TESS
clip_09958,spk_021,264,CREMA-D
clip_09959,spk_026,1537,TESS
clip_09960,spk_060,214,CREMA-D
clip_09961,spk_055,125,CREMA-D
clip_09962,spk_026,1537,TESS
clip_09963,spk_026,1537,TESS
clip_09964,spk_028,472,CREMA-D
clip_09966,spk_026,1537,TESS
clip_09968,spk_025,1495,TESS
clip_09969,spk_038,198,CREMA-D
clip_09970,spk_018,1197,TESS
clip_09971,spk_026,1537,TESS
clip_09972,spk_049,23,RAVDESS
clip_09973,spk_002,173,CREMA-D
clip_09974,spk_025,1495,TESS
clip_09975,spk_057,16,RAVDESS
clip_09977,spk_038,198,CREMA-D
clip_09978,spk_026,1537,TESS
clip_09980,spk_029,272,CREMA-D
clip_09981,spk_018,1197,TESS
clip_09982,spk_094,457,CREMA-D
clip_09983,spk_029,272,CREMA-D
clip_09984,spk_012,106,CREMA-D
clip_09985,spk_018,1197,TESS
clip_09987,spk_060,214,CREMA-D
clip_09988,spk_043,256,CREMA-D
clip_09991,spk_015,388,CREMA-D
clip_09992,spk_001,218,CREMA-D
clip_09994,spk_018,1197,TESS
clip_09995,spk_018,1197,TESS
clip_09996,spk_028,472,CREMA-D
clip_09997,spk_001,218,CREMA-D
clip_09998,spk_002,173,CREMA-D
clip_09999,spk_067,19,RAVDESS
clip_10000,spk_028,472,CREMA-D
clip_10002,spk_025,1495,TESS
clip_10003,spk_016,13,RAVDESS
clip_10004,spk_026,1537,TESS
clip_10005,spk_045,60,RAVDESS
clip_10006,spk_021,264,CREMA-D
clip_10007,spk_094,457,CREMA-D
clip_10008,spk_028,472,CREMA-D
clip_10009,spk_015,388,CREMA-D
clip_10010,spk_018,1197,TESS
clip_10011,spk_068,29,RAVDESS
clip_10014,spk_025,1495,TESS
clip_10015,spk_094,457,CREMA-D
clip_10016,spk_009,53,RAVDESS
clip_10017,spk_025,1495,TESS
clip_10018,spk_078,101,CREMA-D
clip_10019,spk_025,1495,TESS
clip_10020,spk_018,1197,TESS
clip_10021,spk_028,472,CREMA-D
clip_10023,spk_026,1537,TESS
clip_10024,spk_094,457,CREMA-D
clip_10025,spk_018,1197,TESS
clip_10026,spk_026,1537,TESS
clip_10029,spk_001,218,CREMA-D
clip_10030,spk_026,1537,TESS
clip_10031,spk_018,1197,TESS
clip_10033,spk_026,1537,TESS
clip_10034,spk_025,1495,TESS
clip_10037,spk_025,1495,TESS
clip_10038,spk_025,1495,TESS
clip_10040,spk_025,1495,TESS
clip_10041,spk_025,1495,TESS
clip_10042,spk_015,388,CREMA-D
clip_10043,spk_018,1197,TESS
clip_10044,spk_012,106,CREMA-D
clip_10045,spk_094,457,CREMA-D
clip_10046,spk_028,472,CREMA-D
clip_10047,spk_026,1537,TESS
clip_10048,spk_010,176,CREMA-D
clip_10049,spk_018,1197,TESS
clip_10050,spk_026,1537,TESS
clip_10051,spk_015,388,CREMA-D
clip_10052,spk_018,1197,TESS
clip_10053,spk_026,1537,TESS
clip_10054,spk_018,1197,TESS
clip_10055,spk_088,186,CREMA-D
clip_10056,spk_025,1495,TESS
clip_10057,spk_002,173,CREMA-D
clip_10058,spk_007,79,CREMA-D
clip_10059,spk_025,1495,TESS
clip_10061,spk_021,264,CREMA-D
clip_10062,spk_026,1537,TESS
clip_10063,spk_025,1495,TESS
clip_10064,spk_025,1495,TESS
clip_10065,spk_026,1537,TESS
clip_10066,spk_026,1537,TESS
clip_10067,spk_001,218,CREMA-D
clip_10068,spk_014,23,RAVDESS
clip_10069,spk_011,96,CREMA-D
clip_10071,spk_043,256,CREMA-D
clip_10072,spk_017,19,RAVDESS
clip_10073,spk_002,173,CREMA-D
clip_10074,spk_026,1537,TESS
clip_10075,spk_025,1495,TESS
clip_10076,spk_029,272,CREMA-D
clip_10077,spk_012,106,CREMA-D
clip_10079,spk_028,472,CREMA-D
clip_10080,spk_025,1495,TESS
clip_10081,spk_026,1537,TESS
clip_10082,spk_026,1537,TESS
clip_10083,spk_018,1197,TESS
clip_10084,spk_015,388,CREMA-D
clip_10085,spk_018,1197,TESS
clip_10086,spk_026,1537,TESS
clip_10088,spk_025,1495,TESS
clip_10089,spk_018,1197,TESS
clip_10090,spk_018,1197,TESS
clip_10091,spk_026,1537,TESS
clip_10092,spk_094,457,CREMA-D
clip_10094,spk_027,96,CREMA-D
clip_10095,spk_002,173,CREMA-D
clip_10096,spk_094,457,CREMA-D
clip_10097,spk_038,198,CREMA-D
clip_10098,spk_033,32,RAVDESS
clip_10099,spk_025,1495,TESS
clip_10100,spk_002,173,CREMA-D
clip_10103,spk_057,16,RAVDESS
clip_10105,spk_001,218,CREMA-D
clip_10106,spk_026,1537,TESS
clip_10107,spk_027,96,CREMA-D
clip_10109,spk_012,106,CREMA-D
clip_10111,spk_018,1197,TESS
clip_10112,spk_025,1495,TESS
clip_10113,spk_022,48,RAVDESS
clip_10114,spk_026,1537,TESS
clip_10115,spk_091,2,RAVDESS
clip_10116,spk_026,1537,TESS
clip_10117,spk_060,214,CREMA-D
clip_10118,spk_088,186,CREMA-D
clip_10119,spk_025,1495,TESS
clip_10120,spk_026,1537,TESS
clip_10121,spk_025,1495,TESS
clip_10122,spk_026,1537,TESS
clip_10123,spk_018,1197,TESS
clip_10126,spk_025,1495,TESS
clip_10127,spk_055,125,CREMA-D
clip_10129,spk_025,1495,TESS
clip_10130,spk_060,214,CREMA-D
clip_10131,spk_018,1197,TESS
clip_10132,spk_043,256,CREMA-D
clip_10134,spk_038,198,CREMA-D
clip_10135,spk_043,256,CREMA-D
clip_10136,spk_018,1197,TESS
clip_10138,spk_015,388,CREMA-D
clip_10139,spk_094,457,CREMA-D
clip_10140,spk_025,1495,TESS
clip_10141,spk_010,176,CREMA-D
clip_10142,spk_018,1197,TESS
clip_10143,spk_018,1197,TESS
clip_10145,spk_018,1197,TESS
clip_10147,spk_018,1197,TESS
clip_10148,spk_029,272,CREMA-D
clip_10149,spk_094,457,CREMA-D
clip_10150,spk_043,256,CREMA-D
clip_10151,spk_001,218,CREMA-D
clip_10154,spk_085,49,RAVDESS
clip_10155,spk_018,1197,TESS
clip_10156,spk_025,1495,TESS
clip_10157,spk_029,272,CREMA-D
clip_10159,spk_025,1495,TESS
clip_10160,spk_011,96,CREMA-D
clip_10161,spk_043,256,CREMA-D
clip_10162,spk_025,1495,TESS
clip_10163,spk_033,32,RAVDESS
clip_10164,spk_026,1537,TESS
clip_10165,spk_078,101,CREMA-D
clip_10166,spk_025,1495,TESS
clip_10167,spk_018,1197,TESS
clip_10168,spk_088,186,CREMA-D
clip_10169,spk_021,264,CREMA-D
clip_10170,spk_018,1197,TESS
clip_10171,spk_026,1537,TESS
clip_10172,spk_026,1537,TESS
clip_10173,spk_045,60,RAVDESS
clip_10174,spk_085,49,RAVDESS
clip_10175,spk_025,1495,TESS
clip_10176,spk_026,1537,TESS
clip_10178,spk_012,106,CREMA-D
clip_10179,spk_025,1495,TESS
clip_10180,spk_029,272,CREMA-D
clip_10181,spk_025,1495,TESS
clip_10182,spk_001,218,CREMA-D
clip_10183,spk_044,6,RAVDESS
clip_10185,spk_038,198,CREMA-D
clip_10187,spk_037,14,RAVDESS
clip_10190,spk_018,1197,TESS
clip_10191,spk_025,1495,TESS
clip_10192,spk_025,1495,TESS
clip_10194,spk_018,1197,TESS
clip_10195,spk_025,1495,TESS
clip_10196,spk_021,264,CREMA-D
clip_10197,spk_018,1197,TESS
clip_10198,spk_001,218,CREMA-D
clip_10200,spk_028,472,CREMA-D
clip_10201,spk_025,1495,TESS
clip_10202,spk_018,1197,TESS
clip_10203,spk_043,256,CREMA-D
clip_10206,spk_026,1537,TESS
clip_10207,spk_055,125,CREMA-D
clip_10208,spk_028,472,CREMA-D
clip_10209,spk_018,1197,TESS
clip_10210,spk_010,176,CREMA-D
clip_10211,spk_026,1537,TESS
clip_10212,spk_018,1197,TESS
clip_10213,spk_026,1537,TESS
clip_10214,spk_021,264,CREMA-D
clip_10215,spk_083,2,RAVDESS
clip_10216,spk_018,1197,TESS
clip_10217,spk_025,1495,TESS
clip_10218,spk_038,198,CREMA-D
clip_10219,spk_018,1197,TESS
clip_10220,spk_025,1495,TESS
clip_10221,spk_088,186,CREMA-D
clip_10223,spk_029,272,CREMA-D
clip_10224,spk_018,1197,TESS
clip_10225,spk_007,79,CREMA-D
clip_10226,spk_026,1537,TESS
clip_10227,spk_026,1537,TESS
clip_10228,spk_010,176,CREMA-D
clip_10229,spk_026,1537,TESS
clip_10230,spk_025,1495,TESS
clip_10231,spk_088,186,CREMA-D
clip_10232,spk_026,1537,TESS
clip_10233,spk_006,58,RAVDESS
clip_10235,spk_025,1495,TESS
clip_10236,spk_026,1537,TESS
clip_10237,spk_092,5,RAVDESS
clip_10239,spk_026,1537,TESS
clip_10240,spk_029,272,CREMA-D
clip_10241,spk_025,1495,TESS
clip_10242,spk_022,48,RAVDESS
clip_10244,spk_025,1495,TESS
clip_10245,spk_026,1537,TESS
clip_10246,spk_094,457,CREMA-D
clip_10248,spk_001,218,CREMA-D
clip_10249,spk_015,388,CREMA-D
clip_10250,spk_045,60,RAVDESS
clip_10251,spk_006,58,RAVDESS
clip_10253,spk_067,19,RAVDESS
clip_10256,spk_018,1197,TESS
clip_10257,spk_026,1537,TESS
clip_10258,spk_094,457,CREMA-D
clip_10259,spk_025,1495,TESS
clip_10260,spk_018,1197,TESS
clip_10262,spk_046,14,RAVDESS
clip_10263,spk_021,264,CREMA-D
clip_10264,spk_027,96,CREMA-D
clip_10265,spk_001,218,CREMA-D
clip_10266,spk_018,1197,TESS
clip_10267,spk_038,198,CREMA-D
clip_10268,spk_026,1537,TESS
clip_10269,spk_025,1495,TESS
clip_10270,spk_088,186,CREMA-D
clip_10271,spk_088,186,CREMA-D
clip_10272,spk_025,1495,TESS
clip_10273,spk_001,218,CREMA-D
clip_10274,spk_028,472,CREMA-D
clip_10275,spk_007,79,CREMA-D
clip_10277,spk_018,1197,TESS
clip_10279,spk_080,38,RAVDESS
clip_10280,spk_029,272,CREMA-D
clip_10281,spk_094,457,CREMA-D
clip_10282,spk_088,186,CREMA-D
clip_10284,spk_018,1197,TESS
clip_10285,spk_018,1197,TESS
clip_10286,spk_018,1197,TESS
clip_10287,spk_029,272,CREMA-D
clip_10288,spk_018,1197,TESS
clip_10289,spk_034,28,RAVDESS
clip_10290,spk_025,1495,TESS
clip_10292,spk_026,1537,TESS
clip_10293,spk_038,198,CREMA-D
clip_10294,spk_076,10,RAVDESS
clip_10295,spk_018,1197,TESS
clip_10296,spk_018,1197,TESS
clip_10297,spk_026,1537,TESS
clip_10298,spk_025,1495,TESS
clip_10299,spk_001,218,CREMA-D
clip_10300,spk_018,1197,TESS
clip_10301,spk_028,472,CREMA-D
clip_10303,spk_025,1495,TESS
clip_10304,spk_028,472,CREMA-D
clip_10305,spk_025,1495,TESS
clip_10306,spk_076,10,RAVDESS
clip_10307,spk_043,256,CREMA-D
clip_10308,spk_018,1197,TESS
clip_10309,spk_026,1537,TESS
clip_10311,spk_017,19,RAVDESS
clip_10312,spk_025,1495,TESS
clip_10313,spk_025,1495,TESS
clip_10314,spk_027,96,CREMA-D
clip_10315,spk_078,101,CREMA-D
clip_10316,spk_026,1537,TESS
clip_10317,spk_088,186,CREMA-D
clip_10318,spk_018,1197,TESS
clip_10319,spk_092,5,RAVDESS
clip_10320,spk_080,38,RAVDESS
clip_10321,spk_018,1197,TESS
clip_10323,spk_026,1537,TESS
clip_10324,spk_025,1495,TESS
clip_10325,spk_026,1537,TESS
clip_10326,spk_025,1495,TESS
clip_10327,spk_026,1537,TESS
clip_10328,spk_012,106,CREMA-D
clip_10329,spk_045,60,RAVDESS
clip_10330,spk_055,125,CREMA-D
clip_10331,spk_025,1495,TESS
clip_10332,spk_094,457,CREMA-D
clip_10333,spk_041,37,RAVDESS
clip_10334,spk_027,96,CREMA-D
clip_10335,spk_051,4,RAVDESS
clip_10336,spk_028,472,CREMA-D
clip_10337,spk_018,1197,TESS
clip_10338,spk_028,472,CREMA-D
clip_10340,spk_094,457,CREMA-D
clip_10341,spk_039,34,RAVDESS
clip_10342,spk_025,1495,TESS
clip_10343,spk_043,256,CREMA-D
clip_10344,spk_025,1495,TESS
clip_10346,spk_025,1495,TESS
clip_10347,spk_028,472,CREMA-D
clip_10348,spk_088,186,CREMA-D
clip_10350,spk_043,256,CREMA-D
clip_10351,spk_060,214,CREMA-D
clip_10352,spk_001,218,CREMA-D
clip_10353,spk_026,1537,TESS
clip_10354,spk_025,1495,TESS
clip_10355,spk_001,218,CREMA-D
clip_10356,spk_004,29,RAVDESS
clip_10357,spk_026,1537,TESS
clip_10358,spk_094,457,CREMA-D
clip_10359,spk_038,198,CREMA-D
clip_10360,spk_060,214,CREMA-D
clip_10361,spk_029,272,CREMA-D
clip_10362,spk_026,1537,TESS
clip_10363,spk_025,1495,TESS
clip_10364,spk_094,457,CREMA-D
clip_10365,spk_086,7,RAVDESS
clip_10366,spk_094,457,CREMA-D
clip_10367,spk_032,13,RAVDESS
clip_10368,spk_026,1537,TESS
clip_10369,spk_094,457,CREMA-D
clip_10370,spk_002,173,CREMA-D
clip_10371,spk_018,1197,TESS
clip_10373,spk_049,23,RAVDESS
clip_10374,spk_026,1537,TESS
clip_10375,spk_026,1537,TESS
clip_10376,spk_026,1537,TESS
clip_10378,spk_025,1495,TESS
clip_10379,spk_021,264,CREMA-D
clip_10380,spk_018,1197,TESS
clip_10381,spk_029,272,CREMA-D
clip_10382,spk_053,1,RAVDESS
clip_10383,spk_043,256,CREMA-D
clip_10384,spk_026,1537,TESS
clip_10385,spk_094,457,CREMA-D
clip_10387,spk_028,472,CREMA-D
clip_10388,spk_028,472,CREMA-D
clip_10389,spk_025,1495,TESS
clip_10391,spk_094,457,CREMA-D
clip_10392,spk_011,96,CREMA-D
clip_10393,spk_002,173,CREMA-D
clip_10394,spk_001,218,CREMA-D
clip_10395,spk_015,388,CREMA-D
clip_10397,spk_025,1495,TESS
clip_10398,spk_094,457,CREMA-D
clip_10399,spk_025,1495,TESS
clip_10400,spk_025,1495,TESS
clip_10401,spk_025,1495,TESS
clip_10402,spk_025,1495,TESS
clip_10403,spk_025,1495,TESS
clip_10404,spk_021,264,CREMA-D
clip_10405,spk_028,472,CREMA-D
clip_10406,spk_010,176,CREMA-D
clip_10407,spk_094,457,CREMA-D
clip_10408,spk_038,198,CREMA-D
clip_10409,spk_025,1495,TESS
clip_10411,spk_025,1495,TESS
clip_10412,spk_027,96,CREMA-D
clip_10414,spk_067,19,RAVDESS
clip_10415,spk_025,1495,TESS
clip_10416,spk_029,272,CREMA-D
clip_10418,spk_025,1495,TESS
clip_10420,spk_043,256,CREMA-D
clip_10421,spk_026,1537,TESS
clip_10422,spk_025,1495,TESS
clip_10423,spk_018,1197,TESS
clip_10424,spk_060,214,CREMA-D
clip_10425,spk_025,1495,TESS
clip_10426,spk_094,457,CREMA-D
clip_10427,spk_025,1495,TESS
clip_10428,spk_028,472,CREMA-D
clip_10429,spk_026,1537,TESS
clip_10430,spk_026,1537,TESS
clip_10433,spk_060,214,CREMA-D
clip_10434,spk_025,1495,TESS
clip_10437,spk_026,1537,TESS
clip_10438,spk_005,33,RAVDESS
clip_10439,spk_025,1495,TESS
clip_10440,spk_006,58,RAVDESS
clip_10441,spk_088,186,CREMA-D
clip_10442,spk_026,1537,TESS
clip_10443,spk_025,1495,TESS
clip_10444,spk_027,96,CREMA-D
clip_10445,spk_018,1197,TESS
clip_10446,spk_015,388,CREMA-D
clip_10447,spk_025,1495,TESS
clip_10448,spk_094,457,CREMA-D
clip_10449,spk_002,173,CREMA-D
clip_10450,spk_032,13,RAVDESS
clip_10451,spk_018,1197,TESS
clip_10452,spk_001,218,CREMA-D
clip_10453,spk_006,58,RAVDESS
clip_10454,spk_018,1197,TESS
clip_10456,spk_026,1537,TESS
clip_10457,spk_029,272,CREMA-D
clip_10458,spk_018,1197,TESS
clip_10459,spk_094,457,CREMA-D
clip_10460,spk_088,186,CREMA-D
clip_10462,spk_043,256,CREMA-D
clip_10463,spk_018,1197,TESS
clip_10464,spk_094,457,CREMA-D
clip_10466,spk_045,60,RAVDESS
clip_10467,spk_094,457,CREMA-D
clip_10468,spk_028,472,CREMA-D
clip_10469,spk_026,1537,TESS
clip_10470,spk_078,101,CREMA-D
clip_10471,spk_028,472,CREMA-D
clip_10472,spk_021,264,CREMA-D
clip_10474,spk_018,1197,TESS
clip_10475,spk_025,1495,TESS
clip_10476,spk_026,1537,TESS
clip_10477,spk_026,1537,TESS
clip_10478,spk_029,272,CREMA-D
clip_10479,spk_021,264,CREMA-D
clip_10480,spk_026,1537,TESS
clip_10481,spk_026,1537,TESS
clip_10483,spk_027,96,CREMA-D
clip_10484,spk_018,1197,TESS
clip_10485,spk_088,186,CREMA-D
clip_10486,spk_085,49,RAVDESS
clip_10487,spk_026,1537,TESS
clip_10488,spk_021,264,CREMA-D
clip_10490,spk_025,1495,TESS
clip_10491,spk_060,214,CREMA-D
clip_10493,spk_015,388,CREMA-D
clip_10494,spk_025,1495,TESS
clip_10495,spk_018,1197,TESS
clip_10496,spk_059,6,RAVDESS
clip_10497,spk_021,264,CREMA-D
clip_10498,spk_017,19,RAVDESS
clip_10500,spk_026,1537,TESS
clip_10502,spk_018,1197,TESS
clip_10503,spk_028,472,CREMA-D
clip_10504,spk_025,1495,TESS
clip_10505,spk_029,272,CREMA-D
clip_10506,spk_026,1537,TESS
clip_10507,spk_001,218,CREMA-D
clip_10508,spk_001,218,CREMA-D
clip_10509,spk_025,1495,TESS
clip_10510,spk_038,198,CREMA-D
clip_10511,spk_018,1197,TESS
clip_10512,spk_026,1537,TESS
clip_10513,spk_012,106,CREMA-D
clip_10515,spk_025,1495,TESS
clip_10516,spk_011,96,CREMA-D
clip_10519,spk_026,1537,TESS
clip_10520,spk_026,1537,TESS
clip_10521,spk_018,1197,TESS
clip_10522,spk_025,1495,TESS
clip_10523,spk_032,13,RAVDESS
clip_10524,spk_043,256,CREMA-D
clip_10525,spk_018,1197,TESS
clip_10526,spk_038,198,CREMA-D
clip_10527,spk_094,457,CREMA-D
clip_10528,spk_018,1197,TESS
clip_10529,spk_018,1197,TESS
clip_10530,spk_026,1537,TESS
clip_10531,spk_025,1495,TESS
clip_10532,spk_026,1537,TESS
clip_10533,spk_010,176,CREMA-D
clip_10534,spk_025,1495,TESS
clip_10535,spk_011,96,CREMA-D
clip_10536,spk_025,1495,TESS
clip_10537,spk_026,1537,TESS
clip_10538,spk_094,457,CREMA-D
clip_10539,spk_028,472,CREMA-D
clip_10540,spk_022,48,RAVDESS
clip_10542,spk_026,1537,TESS
clip_10544,spk_025,1495,TESS
clip_10545,spk_025,1495,TESS
clip_10546,spk_026,1537,TESS
clip_10547,spk_018,1197,TESS
clip_10548,spk_094,457,CREMA-D
clip_10549,spk_055,125,CREMA-D
clip_10550,spk_025,1495,TESS
clip_10551,spk_094,457,CREMA-D
clip_10553,spk_018,1197,TESS
clip_10554,spk_025,1495,TESS
clip_10555,spk_018,1197,TESS
clip_10556,spk_028,472,CREMA-D
clip_10557,spk_060,214,CREMA-D
clip_10559,spk_015,388,CREMA-D
clip_10560,spk_018,1197,TESS
clip_10561,spk_029,272,CREMA-D
clip_10562,spk_018,1197,TESS
clip_10563,spk_001,218,CREMA-D
clip_10566,spk_021,264,CREMA-D
clip_10567,spk_015,388,CREMA-D
clip_10568,spk_055,125,CREMA-D
clip_10569,spk_027,96,CREMA-D
clip_10570,spk_022,48,RAVDESS
clip_10571,spk_025,1495,TESS
clip_10572,spk_018,1197,TESS
clip_10574,spk_025,1495,TESS
clip_10575,spk_060,214,CREMA-D
clip_10576,spk_025,1495,TESS
clip_10577,spk_007,79,CREMA-D
clip_10579,spk_001,218,CREMA-D
clip_10580,spk_025,1495,TESS
clip_10582,spk_026,1537,TESS
clip_10583,spk_094,457,CREMA-D
clip_10584,spk_088,186,CREMA-D
clip_10585,spk_025,1495,TESS
clip_10586,spk_026,1537,TESS
clip_10587,spk_018,1197,TESS
clip_10589,spk_002,173,CREMA-D
clip_10591,spk_025,1495,TESS
clip_10592,spk_025,1495,TESS
clip_10595,spk_026,1537,TESS
clip_10596,spk_001,218,CREMA-D
clip_10597,spk_039,34,RAVDESS
clip_10599,spk_018,1197,TESS
clip_10602,spk_025,1495,TESS
clip_10603,spk_026,1537,TESS
clip_10604,spk_018,1197,TESS
clip_10605,spk_018,1197,TESS
clip_10606,spk_026,1537,TESS
clip_10607,spk_025,1495,TESS
clip_10608,spk_010,176,CREMA-D
clip_10610,spk_025,1495,TESS
clip_10611,spk_025,1495,TESS
clip_10612,spk_028,472,CREMA-D
clip_10613,spk_020,71,CREMA-D
clip_10614,spk_043,256,CREMA-D
clip_10615,spk_094,457,CREMA-D
clip_10616,spk_052,7,RAVDESS
clip_10617,spk_043,256,CREMA-D
clip_10618,spk_025,1495,TESS
clip_10619,spk_018,1197,TESS
clip_10620,spk_015,388,CREMA-D
clip_10621,spk_025,1495,TESS
clip_10623,spk_018,1197,TESS
clip_10625,spk_018,1197,TESS
clip_10626,spk_060,214,CREMA-D
clip_10627,spk_026,1537,TESS
clip_10628,spk_078,101,CREMA-D
clip_10629,spk_025,1495,TESS
clip_10630,spk_016,13,RAVDESS
clip_10631,spk_026,1537,TESS
clip_10632,spk_025,1495,TESS
clip_10633,spk_001,218,CREMA-D
clip_10634,spk_014,23,RAVDESS
clip_10635,spk_018,1197,TESS
clip_10637,spk_085,49,RAVDESS
clip_10639,spk_015,388,CREMA-D
clip_10641,spk_010,176,CREMA-D
clip_10643,spk_018,1197,TESS
clip_10644,spk_028,472,CREMA-D
clip_10645,spk_045,60,RAVDESS
clip_10646,spk_085,49,RAVDESS
clip_10647,spk_002,173,CREMA-D
clip_10648,spk_094,457,CREMA-D
clip_10650,spk_018,1197,TESS
clip_10651,spk_026,1537,TESS
clip_10652,spk_094,457,CREMA-D
clip_10653,spk_028,472,CREMA-D
clip_10654,spk_094,457,CREMA-D
clip_10655,spk_020,71,CREMA-D
clip_10657,spk_014,23,RAVDESS
clip_10658,spk_060,214,CREMA-D
clip_10660,spk_001,218,CREMA-D
clip_10661,spk_067,19,RAVDESS
clip_10662,spk_025,1495,TESS
clip_10663,spk_021,264,CREMA-D
